2.800015, 3.5112684
2.2943535, 2.8304088
2.2240808, 2.8711233
2.1730077, 2.8993664
2.1363, 2.9196682
2.1099164, 2.9342604
2.0909534, 2.9447482
2.0773234, 2.9522865
2.0675268, 2.9577045
2.0604858, 2.9615986
2.055425, 2.9643977
2.0517874, 2.9664097
2.0491729, 2.9678557
2.0472937, 2.968895
2.045943, 2.969642
2.0449722, 2.9701788
2.0442743, 2.9705648
2.043773, 2.9708421
2.0434124, 2.9710414
2.0431533, 2.9711847
